,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
10242,25.19666666666676,6.1953333333333545,11.528082342442834,3,817.9015656432538,0.5750202516112277,map,10.0,34,10522,False,unknown,0,10465
10243,25.35733333333342,6.297333333333355,11.527736299799892,4,837.1438207149707,0.5884333805891734,map,10.0,34,10523,False,unknown,0,10466
10244,26.760666666666754,6.094000000000021,11.52742100608009,3,1059.356412124561,0.7449150188324621,map,10.0,34,10524,False,unknown,0,10467
10245,26.45800000000009,7.016666666666691,11.52480932656004,3,928.6264806405882,0.6517816236458243,map,10.0,34,10525,False,unknown,0,10468
10246,26.91733333333342,5.837333333333353,11.524363305683725,2,1056.9923078248887,0.7436006173427258,map,10.0,34,10526,False,unknown,0,10469
10247,25.71333333333343,5.091333333333351,11.52391892314768,3,1000.8376631115524,0.7049729811106308,map,10.0,34,10527,False,unknown,0,10470
10248,25.495333333333413,6.7573333333333565,11.5237684827222,3,877.3847796223614,0.6161529178598852,map,10.0,34,10528,False,unknown,0,10471
10249,26.72600000000008,6.858000000000024,11.523028935905373,2,937.8470677542886,0.6584752536100346,map,10.0,34,10529,False,unknown,0,10472
10250,26.96666666666676,5.966000000000021,11.521401181856955,2,1088.743092319149,0.7657595564633162,map,10.0,34,10530,False,unknown,0,10473
10251,26.03800000000009,6.433333333333355,11.520290495296646,2,1095.2140869535708,0.7696288270696634,map,10.0,34,10531,False,unknown,0,10474
10252,25.586666666666737,6.695333333333356,11.519992510228034,4,888.9029045960646,0.6243215124843093,map,10.0,34,10532,False,unknown,0,10475
10253,25.02933333333341,5.3946666666666845,11.518256692568311,4,1054.7084616639306,0.7425582267737941,map,10.0,34,10533,False,unknown,0,10476
10254,25.611333333333416,6.93066666666669,11.517358496265215,4,895.1958483232457,0.6284326715162619,map,10.0,34,10534,False,unknown,0,10477
10255,26.880000000000084,6.856000000000024,11.51648559135787,2,994.6503966238064,0.6983605546149809,map,10.0,34,10535,False,unknown,0,10478
10256,25.72133333333341,6.829333333333357,11.51647875596298,2,884.8771462449398,0.6213214146295268,map,10.0,34,10536,False,unknown,0,10479
10257,25.95600000000008,6.645333333333356,11.51644525308698,3,1006.0822712538944,0.7066942277677012,map,10.0,34,10537,False,unknown,0,10480
10258,25.169333333333423,6.813333333333357,11.515860146051134,4,840.3285385472661,0.5900610087089386,map,10.0,34,10538,False,unknown,0,10481
10259,25.86200000000009,6.720000000000024,11.515664336423905,1,914.1741484923708,0.6420385197407165,map,10.0,34,10539,False,unknown,0,10482
10260,25.501333333333424,7.040666666666691,11.514887667601894,3,884.2542078244,0.6206059758652085,map,10.0,34,10540,False,unknown,0,10483
10261,26.13666666666676,5.93600000000002,11.514431564606454,3,1110.374818683145,0.7810168078875132,map,10.0,34,10541,False,unknown,0,10484
10262,25.012000000000093,5.180666666666684,11.514207485297655,3,1071.2716836933946,0.7544798322469097,map,10.0,34,10542,False,unknown,0,10485
10263,25.00400000000009,6.774000000000023,11.51390248301508,3,824.7982574126404,0.5792033780776965,map,10.0,34,10543,False,unknown,0,10486
10264,25.71666666666676,6.750000000000023,11.513807884735886,2,888.4087892823788,0.6239041671201747,map,10.0,34,10544,False,unknown,0,10487
10265,26.69066666666676,5.7293333333333525,11.512706916863168,2,1010.0328870967362,0.7107004177295987,map,10.0,34,10545,False,unknown,0,10488
10266,26.18800000000008,6.178666666666688,11.51258047011129,3,1225.9765419936905,0.8619415885099595,map,10.0,34,10546,False,unknown,0,10489
10267,25.00800000000008,6.891333333333357,11.5125563921654,3,887.8144142439792,0.623303135792477,map,10.0,34,10547,False,unknown,0,10490
10268,26.125333333333423,6.941333333333357,11.512529607499886,2,921.8667471807136,0.6471410785351543,map,10.0,34,10548,False,unknown,0,10491
10269,26.62533333333342,6.660000000000022,11.51168691771719,4,978.464893202257,0.687274717389743,map,10.0,34,10549,False,unknown,0,10492
10270,26.962666666666763,6.058666666666687,11.509996129467856,1,1119.4231660635471,0.7872047286044072,map,10.0,34,10550,False,unknown,0,10493
10271,26.07333333333341,5.744666666666686,11.509383183150357,4,1040.47299540295,0.7320994242665567,map,10.0,34,10551,False,unknown,0,10494
10272,25.579333333333423,6.80466666666669,11.50935822478136,3,889.1893709294832,0.6243813166014802,map,10.0,34,10552,False,unknown,0,10495
10273,25.05466666666675,5.2200000000000175,11.509112042300394,4,1075.4825766910706,0.7573986478439239,map,10.0,34,10553,False,unknown,0,10496
10274,26.386666666666738,7.03466666666669,11.50816653029963,3,927.2965556130522,0.6508231944763375,map,10.0,34,10554,False,unknown,0,10497
10275,26.80400000000008,6.029333333333354,11.505936018077504,3,1059.211884865708,0.7449029378627379,map,10.0,34,10555,False,unknown,0,10498
10276,25.425333333333416,6.086666666666687,11.504877878217718,5,856.9218126317954,0.6025759586431778,map,10.0,34,10556,False,unknown,0,10499
10277,25.936666666666746,5.266666666666684,11.503916282877876,2,978.9950478385014,0.689396118725177,map,10.0,34,10557,False,unknown,0,10500
10278,26.832666666666743,6.576666666666689,11.5036347570236,3,955.8572896456596,0.6715086696139149,map,10.0,34,10558,False,unknown,0,10501
10279,26.829333333333423,6.984000000000024,11.502532990818535,3,960.6113766182574,0.6742780616145168,map,10.0,34,10559,False,unknown,0,10502
10280,25.58400000000008,6.221333333333354,11.501253159634546,3,837.7245458781538,0.5889277970666277,map,10.0,34,10560,False,unknown,0,10503
10281,25.97133333333342,6.746000000000024,11.50069924959203,3,914.7367692466422,0.6423989035917419,map,10.0,34,10561,False,unknown,0,10504
10282,25.77133333333341,6.964000000000024,11.49973964329397,3,878.2789148765198,0.6165130634160387,map,10.0,34,10562,False,unknown,0,10505
10283,25.666000000000093,5.246000000000017,11.498821372400716,3,1005.0143342680976,0.7077422534330798,map,10.0,34,10563,False,unknown,0,10506
10284,25.44600000000008,5.2246666666666846,11.497802209681137,2,1053.5747390611702,0.741964650888446,map,10.0,34,10564,False,unknown,0,10507
10285,25.33733333333342,6.168000000000021,11.497147941716074,5,842.890290028018,0.5926187859180276,map,10.0,34,10565,False,unknown,0,10508
10286,24.97666666666675,5.191333333333351,11.496685079372464,3,1072.7274379689632,0.7554924633500272,map,10.0,34,10566,False,unknown,0,10509
10287,26.42866666666676,5.020666666666684,11.496684698730403,2,953.1381877201632,0.6714476675027047,map,10.0,34,10567,False,unknown,0,10510
10288,25.92400000000008,6.720000000000024,11.49648335770091,3,913.7647839510248,0.6417510167473389,map,10.0,34,10568,False,unknown,0,10511
10289,25.07933333333343,6.6546666666666905,11.496419061330691,3,781.3588907852254,0.5488332050645216,map,10.0,34,10569,False,unknown,0,10512
10290,25.015333333333416,5.382666666666685,11.495770002799995,3,1052.6781812226116,0.74114366455472,map,10.0,34,10570,False,unknown,0,10513
10291,25.98066666666676,6.442666666666688,11.494622667210193,2,1086.1580843801005,0.7632509016555477,map,10.0,34,10571,False,unknown,0,10514
10292,25.05333333333342,6.392666666666688,11.492965124760495,2,763.332096030873,0.5364518651258472,map,10.0,34,10572,False,unknown,0,10515
10293,25.82800000000008,7.074000000000024,11.492292445809705,1,881.5994952351908,0.6187309127967664,map,10.0,34,10573,False,unknown,0,10516
10294,27.026000000000085,6.274666666666688,11.49208470011188,3,1062.4852991131345,0.7468598622014581,map,10.0,34,10574,False,unknown,0,10517
10295,26.88200000000008,6.8246666666666895,11.492070081063524,4,982.8576595139632,0.6901256788602241,map,10.0,34,10575,False,unknown,0,10518
10296,26.00400000000008,5.303333333333351,11.491553425880632,2,981.0194459621588,0.6907806709312998,map,10.0,34,10576,False,unknown,0,10519
10297,26.11933333333341,5.636666666666685,11.490017967477886,3,1010.732359755946,0.7113065268938076,map,10.0,34,10577,False,unknown,0,10520
10298,25.25933333333342,5.820666666666686,11.48777002826405,3,951.0582543898952,0.6690951240787195,map,10.0,34,10578,False,unknown,0,10521
10299,26.05066666666675,6.09000000000002,11.487733296537511,5,1250.0697004021702,0.8790268018193157,map,10.0,34,10579,False,unknown,0,10522
10300,26.11133333333341,5.959333333333354,11.486395817450962,3,1108.233946855432,0.7794777861382366,map,10.0,34,10580,False,unknown,0,10523
10301,27.054000000000087,5.274666666666684,11.485231870694411,3,958.7820136798232,0.6751536081981293,map,10.0,34,10581,False,unknown,0,10524
10302,25.03333333333342,5.212666666666684,11.483801032124854,3,1073.067398955298,0.7557066105879835,map,10.0,34,10582,False,unknown,0,10525
10303,26.65466666666676,5.67000000000002,11.482673548999909,2,995.9510999546133,0.7008639454763561,map,10.0,34,10583,False,unknown,0,10526
10304,25.579333333333423,5.587333333333352,11.481675523864512,3,896.5696316259862,0.6310176798655585,map,10.0,34,10584,False,unknown,0,10527
10305,26.286666666666743,5.07133333333335,11.479529021119406,3,940.692409420786,0.6626284641570679,map,10.0,34,10585,False,unknown,0,10528
10306,26.961333333333435,5.157333333333351,11.478671303999766,4,949.6144735335722,0.6688230355537887,map,10.0,34,10586,False,unknown,0,10529
10307,25.39533333333342,6.7413333333333565,11.47786579438961,3,865.5471448119246,0.6078600478343054,map,10.0,34,10587,False,unknown,0,10530
10308,26.54933333333341,6.129333333333354,11.477390630408008,3,1054.404665222926,0.7413839411525053,map,10.0,34,10588,False,unknown,0,10531
10309,25.796000000000085,6.063333333333354,11.47717848009843,3,936.0852310862724,0.6582714166297446,map,10.0,34,10589,False,unknown,0,10532
10310,26.908000000000087,6.9206666666666905,11.476837446510489,2,992.7116898458792,0.6969042171117279,map,10.0,34,10590,False,unknown,0,10533
10311,26.708666666666765,6.988000000000024,11.47455466183061,3,934.0750497909098,0.6556459320856365,map,10.0,34,10591,False,unknown,0,10535
10312,26.03800000000009,6.675333333333356,11.47416799864748,2,946.8715727521676,0.6650628401498854,map,10.0,34,10592,False,unknown,0,10536
10313,26.129333333333413,5.262666666666685,11.473367911643251,3,982.6441539602916,0.691970254428978,map,10.0,34,10593,False,unknown,0,10537
10314,26.25866666666674,5.304000000000019,11.47244940501306,2,978.2235562287572,0.6888112132825011,map,10.0,34,10594,False,unknown,0,10538
10315,24.966000000000086,6.019333333333353,11.47240055648988,2,857.0012946714556,0.602707009208022,map,10.0,34,10595,False,unknown,0,10539
10316,25.200666666666752,6.90466666666669,11.4718118071212,3,871.968939408929,0.6121611834611256,map,10.0,34,10596,False,unknown,0,10540
10317,25.267333333333426,6.028666666666688,11.470457457598412,3,865.7182361057517,0.6088270440526747,map,10.0,34,10597,False,unknown,0,10541
10318,25.64666666666676,5.137333333333351,11.470343029813638,3,1045.7339789303142,0.736544064758721,map,10.0,34,10598,False,unknown,0,10542
10319,27.01733333333341,5.358000000000018,11.467888761891697,2,940.4137587697912,0.6621297450781662,map,10.0,34,10599,False,unknown,0,10543
10320,26.321333333333424,6.376666666666688,11.467181076381594,2,1113.5165098429973,0.7825777565285071,map,10.0,34,10600,False,unknown,0,10544
10321,26.5920000000001,5.008666666666684,11.466930583779876,1,996.1446565437368,0.701756773460278,map,10.0,34,10601,False,unknown,0,10545
10322,26.103333333333406,6.879333333333356,11.46576688350609,2,918.153970049254,0.6446198387283651,map,10.0,34,10602,False,unknown,0,10546
10323,26.918000000000088,5.799333333333353,11.46521649846811,3,1006.0157111695238,0.7077859433010634,map,10.0,34,10603,False,unknown,0,10547
10324,25.51800000000007,5.663333333333353,11.464787980721686,2,881.4207579206576,0.6202745496770157,map,10.0,34,10604,False,unknown,0,10548
10325,26.44133333333341,5.300666666666684,11.464610237844918,3,974.9405160997472,0.6865031812446255,map,10.0,34,10605,False,unknown,0,10549
10326,25.970666666666755,6.246000000000021,11.46453847390272,4,1123.8919516637536,0.7900684812858011,map,10.0,34,10606,False,unknown,0,10550
10327,25.62133333333341,7.046000000000024,11.4641815725586,2,891.014415528537,0.625343454755515,map,10.0,34,10607,False,unknown,0,10551
10328,27.008666666666745,4.99133333333335,11.46235296419711,2,944.668117297977,0.6655104491873793,map,10.0,34,10608,False,unknown,0,10552
10329,25.56533333333341,6.807333333333356,11.461696908758077,4,885.6029868819433,0.6218595377543746,map,10.0,34,10609,False,unknown,0,10553
10330,26.33400000000008,5.370000000000018,11.460825564984445,3,975.0647282590028,0.6865135803430681,map,10.0,34,10610,False,unknown,0,10554
10331,26.17466666666676,6.69466666666669,11.460666842963532,2,914.7056401653444,0.6424449484604886,map,10.0,34,10611,False,unknown,0,10555
10332,27.02400000000009,6.037333333333354,11.459112808257071,2,1114.0960301652494,0.7834894103385426,map,10.0,34,10612,False,unknown,0,10556
10333,26.76200000000009,5.674666666666686,11.458517574069278,3,993.6725416571696,0.6992548759795911,map,10.0,34,10613,False,unknown,0,10557
10334,25.30333333333341,5.028666666666684,11.45841606824713,3,1035.020854423223,0.729121878993742,map,10.0,34,10614,False,unknown,0,10558
10335,26.792666666666747,6.584666666666689,11.457881192012268,2,952.55228160951,0.6691759723566898,map,10.0,34,10615,False,unknown,0,10559
10336,25.544666666666743,6.792000000000023,11.45694741883418,3,884.8530532733896,0.6213527691368442,map,10.0,34,10616,False,unknown,0,10560
10337,25.49266666666676,6.358666666666688,11.45595990722436,2,807.1465953200375,0.5672811090889797,map,10.0,34,10617,False,unknown,0,10561
10338,26.27866666666677,6.97466666666669,11.455515108354351,2,916.106884133588,0.6430520016067602,map,10.0,34,10618,False,unknown,0,10562
10339,25.968000000000096,6.353333333333355,11.455479864526732,2,1086.1733729862306,0.7633953636027794,map,10.0,34,10619,False,unknown,0,10563
10340,26.302666666666752,6.708666666666689,11.454983674452924,2,905.2546331431968,0.6357889513235431,map,10.0,34,10620,False,unknown,0,10564
10341,25.12266666666676,5.195333333333351,11.454100064519434,3,1069.3193949368929,0.7530875493596679,map,10.0,34,10621,False,unknown,0,10565
10342,25.449333333333406,6.342666666666688,11.454046289542042,3,801.3884961132951,0.563251549639927,map,10.0,34,10622,False,unknown,0,10566
10343,24.94666666666675,5.960666666666687,11.45330690953972,2,923.062907496958,0.6492359153969902,map,10.0,34,10623,False,unknown,0,10567
10344,26.408000000000094,5.78000000000002,11.453044650109952,2,1096.2749739712096,0.7713146020419653,map,10.0,34,10624,False,unknown,0,10568
10345,26.77133333333342,5.065333333333351,11.452580375162569,4,963.4941048937974,0.6786964763869591,map,10.0,34,10625,False,unknown,0,10569
10346,26.250000000000096,5.278000000000019,11.451112351361724,3,976.2754759536268,0.6874684176246677,map,10.0,34,10626,False,unknown,0,10570
10347,25.17400000000008,6.167333333333354,11.450005967575375,3,827.7372024162311,0.5819656903922424,map,10.0,34,10627,False,unknown,0,10571
10348,26.67600000000008,5.258000000000018,11.449893738057495,1,995.6869517024924,0.7011601867731427,map,10.0,34,10628,False,unknown,0,10572
10349,25.726000000000088,6.766000000000023,11.448267753868386,5,883.3504182091513,0.6203311644650499,map,10.0,34,10629,False,unknown,0,10573
10350,26.21733333333341,5.460000000000019,11.447773406427798,2,979.8395513268192,0.6897721656734702,map,10.0,34,10630,False,unknown,0,10574
10351,25.55600000000008,5.416666666666685,11.445811490655846,2,952.3474643369292,0.6704672333109685,map,10.0,34,10631,False,unknown,0,10575
10352,26.11666666666676,6.150000000000021,11.4454516147991,2,1241.6637138185308,0.8730176288524881,map,10.0,34,10632,False,unknown,0,10576
10353,25.84200000000009,5.259333333333351,11.444329196335426,2,974.0864618225196,0.6859476972721997,map,10.0,34,10633,False,unknown,0,10578
10354,26.89200000000008,6.926000000000023,11.443379143302352,3,989.8053380757698,0.6948559962309407,map,10.0,34,10634,False,unknown,0,10579
10355,26.29600000000008,5.3546666666666844,11.4428841921488,3,978.3201084423014,0.688822694833379,map,10.0,34,10635,False,unknown,0,10580
10356,25.69133333333341,5.5226666666666855,11.442190086121618,4,901.9108608627704,0.6348466917527964,map,10.0,34,10636,False,unknown,0,10581
10357,26.57466666666676,5.967333333333354,11.441654291524628,2,1031.4435395104524,0.7254565678147411,map,10.0,34,10637,False,unknown,0,10582
