,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,catalog_idx,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
100159,25.220000000000084,5.90800000000002,15.28607886392686,10,52.45730886125465,0.1799420295580798,catalog,5103,15.0,33,193,True,cib,0,102841
100160,25.720666666666745,5.401333333333352,15.256108879980946,5,53.96827119225693,0.1852871961088276,map,-1,15.0,33,194,True,radio,0,102842
100161,25.886666666666745,5.82800000000002,15.225471440124364,1,52.015455240526464,0.1784518924419936,map,-1,15.0,33,195,True,radio,0,102844
100162,25.98000000000009,5.779333333333353,15.20324615538032,2,52.01131886996878,0.1784530959999275,map,-1,15.0,33,196,True,radio,0,102845
100163,25.25333333333341,6.883333333333357,15.182884146433995,13,52.18164560606842,0.1786553197461975,catalog,802,15.0,33,197,True,cib,0,102846
100164,25.659333333333414,6.9686666666666905,15.136266619701242,1,53.16721730144445,0.1819965221299267,map,-1,15.0,33,198,True,radio,0,102847
112,26.82866666666676,6.217333333333355,15.094509581806271,7,74.14509344196092,0.2541910350963366,catalog,10495,15.0,10,199,False,cib,0,151
113,25.072000000000088,5.362666666666685,15.093522972384129,4,75.46661702136419,0.259113104760078,catalog,26,15.0,10,200,False,cib,0,152
114,25.53133333333342,5.787333333333353,15.08493391848652,1,68.16551377152115,0.2338755243992465,map,-1,15.0,10,201,False,radio,0,153
115,25.076666666666743,6.156000000000021,15.061435141063589,7,67.36737277889365,0.2309816088160946,catalog,2205,15.0,10,202,False,cib,0,154
100165,26.737333333333407,6.372000000000021,15.044177771549212,1,53.842773291287465,0.1845337552022707,map,-1,15.0,33,203,True,radio,0,102848
116,25.231333333333414,6.391333333333355,15.014358391413785,1,64.79693302027175,0.2220682580215809,map,-1,15.0,10,204,False,radio,0,155
117,25.27200000000008,6.054666666666687,15.01210981337386,1,70.64995094635688,0.242282574396896,map,-1,15.0,10,205,False,radio,0,156
118,26.89533333333343,7.020000000000024,14.879711173897784,25,66.42000965003244,0.2273372221695225,map,-1,12.5,11,206,False,radio,0,157
119,25.76266666666673,5.273333333333351,14.78063456107937,26,73.20474038032205,0.2513833509910806,catalog,60,12.5,11,207,False,cib,0,158
120,26.85466666666677,5.398666666666685,14.72551102273002,23,73.1051733821854,0.2509903060175713,catalog,2443,12.5,11,208,False,cib,0,159
121,25.75466666666676,6.860000000000023,14.635090251826671,24,69.403866557386,0.2376309178835932,catalog,53,12.5,11,209,False,cib,0,160
122,26.53266666666674,6.488000000000022,14.56003864850944,20,71.79745419432163,0.2460129916560297,catalog,1437,12.5,11,210,False,cib,0,161
123,26.27400000000009,6.517333333333355,14.517986759864476,24,69.38452210163604,0.2377313177921591,catalog,287,12.5,11,211,False,cib,0,162
124,26.138000000000083,4.988000000000017,14.486003598196003,20,77.25157658167798,0.2653987183003139,catalog,1146,12.5,11,212,False,cib,0,163
125,25.68200000000008,5.760000000000019,14.45102949040405,23,68.22296325920264,0.2340839742121601,catalog,45,12.5,11,213,False,cib,0,164
126,26.85133333333341,5.343333333333352,14.422072364739426,20,72.63604362814603,0.2494021949477306,map,-1,12.5,11,214,False,radio,0,165
127,26.577333333333417,4.992666666666684,14.410299081819,20,72.65643018382674,0.2496102709883561,map,-1,12.5,11,215,False,radio,0,166
100167,25.327333333333417,5.8253333333333535,14.408897440115815,42,49.9647712945846,0.1714173240775405,catalog,32,10.0,35,216,True,cib,0,102851
128,26.42866666666676,4.99933333333335,14.35186498989115,20,72.22885961682707,0.248138848962786,catalog,121,12.5,11,217,False,cib,0,167
129,26.633333333333425,5.290666666666684,14.304090737543966,18,71.82205742917289,0.2466283296244204,catalog,14,12.5,11,218,False,cib,0,168
130,26.98666666666676,6.867333333333357,14.28854130926256,17,63.77817374326464,0.2183658550744409,map,-1,12.5,11,219,False,radio,0,169
131,24.89466666666676,6.322000000000021,14.27225479131882,19,61.33455859264361,0.2102303838509867,map,-1,12.5,11,220,False,radio,0,170
132,24.97466666666676,5.840000000000019,14.2336285788962,21,62.967501578873765,0.2160210024637042,catalog,86853,12.5,11,221,False,radio,0,171
133,24.996666666666748,7.00266666666669,14.220395479902336,20,65.18432587863737,0.2231160677857438,map,-1,12.5,11,222,False,radio,0,172
100168,25.657333333333423,6.510000000000022,14.147065844956527,47,47.22107173429378,0.1617953128577139,catalog,5844,10.0,35,223,True,cib,0,102852
100169,25.716666666666757,5.082666666666684,14.048658170354027,44,49.66788289582918,0.17060982377428,catalog,767,10.0,35,224,True,cib,0,102853
134,26.682666666666755,5.5946666666666856,14.003344839264328,21,70.34006218528685,0.2414173188825365,catalog,93048,12.5,11,225,False,radio,0,174
100170,26.01333333333341,5.013333333333351,13.978943986095835,43,52.511191282101,0.1803958967476521,catalog,2701,10.0,35,226,True,cib,0,102854
135,26.05466666666674,5.520666666666686,13.934790162074174,24,68.00980684032675,0.2334489312395336,catalog,94765,12.5,11,227,False,radio,0,177
136,26.44600000000009,6.087333333333354,13.900422822678864,22,68.03264133545251,0.2332926447783691,catalog,10397,12.5,11,228,False,cib,0,178
137,25.08266666666676,6.784000000000023,13.897823846264492,20,61.66050784429539,0.2111519348654807,catalog,182,12.5,11,229,False,cib,0,179
138,25.12600000000008,6.661333333333356,13.867839256699208,14,59.51193363595694,0.2038457494978121,map,-1,12.5,11,230,False,radio,0,180
100171,25.22333333333341,6.4340000000000215,13.766231327982055,48,45.33707321410482,0.1553634534344724,catalog,35,10.0,35,231,True,cib,0,102855
139,25.252666666666745,6.853333333333357,13.765724569267595,16,63.0152474851807,0.215760009084908,catalog,83,12.5,11,232,False,cib,0,181
100172,25.50000000000009,5.520666666666686,13.763321550143154,39,47.61533875747021,0.1634433394236406,catalog,302,10.0,35,233,True,cib,0,102856
100173,25.066666666666745,5.187333333333351,13.743415061824724,52,47.456833169086096,0.162988093101301,catalog,1024,10.0,35,234,True,cib,0,102857
140,26.550666666666743,5.252666666666685,13.729352599347076,14,68.8544669760813,0.2364525249239381,catalog,129,12.5,11,235,False,cib,0,182
100174,25.71333333333343,6.97066666666669,13.728226725664957,51,48.00266382624901,0.1643170557434919,catalog,440,10.0,35,236,True,cib,0,102858
141,25.87933333333343,6.0413333333333545,13.709487442837927,22,65.25225086029148,0.2237775353242341,catalog,84987,12.5,11,237,False,radio,0,183
142,26.98400000000009,6.68666666666669,13.637263445010614,17,61.06533058537645,0.2091558326258555,catalog,20351,12.5,11,238,False,cib,0,186
100175,26.64266666666676,5.5420000000000185,13.579447730725835,57,46.60485718179543,0.1599690829543363,catalog,1162,10.0,35,239,True,cib,0,102859
143,26.56666666666675,6.379333333333355,13.52940124927496,12,67.36692308023711,0.2308814140507345,map,-1,12.5,11,240,False,radio,0,187
101115,26.36333333333341,6.009333333333354,13.527273975516474,45,45.63563105387057,0.1565129943668298,catalog,680,10.0,47,241,True,cib,0,103801
144,25.70866666666675,5.480666666666685,13.488413320352691,9,67.30608432601866,0.2310487846281242,catalog,98604,12.5,11,242,False,radio,0,188
145,25.12533333333341,5.177333333333351,13.45192369792442,13,65.59122434375408,0.2252732741804382,catalog,152,12.5,11,243,False,cib,0,189
146,26.57000000000008,5.194666666666684,13.435905828313953,18,67.39982226924461,0.2314786187482078,catalog,78063,12.5,11,244,False,radio,0,190
147,25.824666666666754,6.3906666666666885,13.426413407520148,12,65.48887148827363,0.2244399246890573,catalog,98630,12.5,11,245,False,radio,0,191
101116,26.43333333333341,5.945333333333354,13.287766248013384,44,45.4471898089643,0.1558849081430325,catalog,595,10.0,47,246,True,cib,0,103802
148,25.63800000000009,5.308000000000018,13.273920649305584,8,67.58975997287843,0.2320886153121293,catalog,191,12.5,11,247,False,cib,0,193
149,26.92600000000009,6.343333333333355,13.264797723064415,22,64.13332795277334,0.2198144125931034,catalog,50719,12.5,11,248,False,radio,0,194
100176,25.634000000000075,6.788000000000023,13.247034757283965,38,46.12181946511193,0.1579395093981958,catalog,98647,10.0,35,249,True,radio,0,102860
150,25.411333333333427,6.350666666666688,13.229644203998598,8,58.60748814237842,0.2008719793685838,map,-1,12.5,11,250,False,radio,0,195
151,26.03400000000008,5.004000000000017,13.224725393738494,8,70.48302388366695,0.2421393985648715,catalog,96,12.5,11,251,False,cib,0,196
152,26.20400000000009,6.403333333333356,13.204816673633092,7,68.031838588036,0.2331492036173975,catalog,225,12.5,11,252,False,cib,0,198
153,26.474000000000075,6.728000000000023,13.169119890720363,7,57.18466016933496,0.1958475388891698,catalog,66,12.5,11,253,False,cib,0,199
154,25.843333333333423,6.166666666666687,13.1686897142808,7,64.12602489049041,0.2198636443643565,map,-1,12.5,11,254,False,radio,0,200
155,26.33066666666676,6.570000000000023,13.14071529327256,8,62.467092097621936,0.2140076935843778,map,-1,12.5,11,255,False,radio,0,201
100177,25.29266666666674,5.371333333333351,13.08865626426098,54,43.71023580689194,0.1500761057831309,catalog,72849,10.0,35,256,True,radio,0,102861
156,26.03866666666676,5.03333333333335,13.037685510840996,9,69.52939477769152,0.2388526475321772,map,-1,12.5,11,257,False,radio,0,202
157,26.0640000000001,7.012000000000024,13.023271366900284,7,58.18349928369165,0.1991493354849017,catalog,370,12.5,11,258,False,cib,0,204
158,24.991333333333404,6.778000000000023,13.023134410719042,11,57.7775498308006,0.1978574972130531,catalog,2445,12.5,11,259,False,cib,0,205
159,26.276666666666745,4.978666666666683,13.01606750188163,4,68.49982226808179,0.2353352922884993,map,-1,12.5,11,260,False,radio,0,206
100178,26.23933333333341,5.240000000000018,12.999177489305527,34,47.262277462234174,0.1623063031146744,catalog,79290,10.0,35,261,True,radio,0,102862
160,26.18000000000008,4.972666666666684,12.98928221266844,8,68.55768260153863,0.2355362181797985,catalog,92933,12.5,11,262,False,radio,0,207
100179,26.58666666666675,5.432666666666685,12.923051674561467,37,45.70812109923438,0.1569197281855396,catalog,106,10.0,35,263,True,cib,0,102863
100180,25.29200000000008,6.162000000000021,12.911386684569187,50,44.93008174997662,0.1540494361469647,catalog,2321,10.0,35,264,True,cib,0,102864
161,25.540666666666755,5.07333333333335,12.903641927653366,5,63.44511802160631,0.2179379943931657,map,-1,12.5,11,265,False,radio,0,210
162,26.22800000000008,5.03933333333335,12.875007293764012,4,67.758721604903,0.2327677785940418,map,-1,12.5,11,266,False,radio,0,211
163,25.684000000000072,5.65400000000002,12.854946238156655,13,62.3846451286648,0.2140913043942129,catalog,117,12.5,11,267,False,cib,0,213
164,25.478666666666765,5.901333333333353,12.797209153494968,4,56.84568610545731,0.1949976604695331,map,-1,12.5,11,268,False,radio,0,214
165,26.728000000000097,5.016666666666684,12.796617360893856,4,69.49173512282326,0.2387293104552778,catalog,5,12.5,11,269,False,cib,0,215
166,26.70066666666676,5.960666666666687,12.782088005986594,3,62.73937069732598,0.2151914685054835,map,-1,12.5,11,270,False,radio,0,216
167,25.742000000000072,6.550000000000022,12.778834237085135,4,58.55265708343679,0.2006052664208011,catalog,123,12.5,11,271,False,cib,0,217
168,26.597333333333417,4.990666666666684,12.76827234244612,4,64.37746032641748,0.2211686428579536,map,-1,12.5,11,272,False,radio,0,218
169,25.891333333333424,5.987333333333353,12.744804502988911,4,60.7047019318134,0.2082025761386181,catalog,87,12.5,11,273,False,cib,0,220
170,25.245333333333427,5.752000000000019,12.695006794866186,4,60.22317191712149,0.2066383318658326,catalog,13,12.5,11,274,False,cib,0,221
100181,25.191333333333414,6.1280000000000205,12.69340432146021,64,44.429062032703904,0.1523413290283547,catalog,423,10.0,35,275,True,cib,0,102865
171,25.55666666666674,5.179333333333351,12.683693960713608,4,64.13389736600644,0.220267389241798,catalog,79,12.5,11,276,False,cib,0,222
172,26.067333333333423,5.817333333333353,12.672155124748992,2,60.56875963581177,0.207800049372038,map,-1,12.5,11,277,False,radio,0,223
100182,26.11133333333341,6.349333333333354,12.654403433586076,35,47.00526497405661,0.1611068002623207,catalog,99,10.0,35,278,True,cib,0,102866
173,24.93333333333343,5.5580000000000185,12.64456549061033,2,59.56930666261556,0.2044634236277382,catalog,29546,12.5,11,279,False,cib,0,225
100183,25.54333333333341,6.300000000000022,12.627990081031191,27,43.143731494054286,0.1478857581735012,map,-1,10.0,35,280,True,radio,0,102867
174,25.348666666666748,5.460000000000019,12.614039641506512,21,60.213985181804205,0.2067101131519193,catalog,2850,12.5,11,281,False,cib,0,227
100184,26.142000000000078,5.355333333333351,12.579578219487672,39,45.20010603356644,0.1551954936021724,catalog,7030,10.0,35,282,True,cib,0,102868
175,24.94200000000007,6.495333333333355,12.536260538991266,1,52.10540421459455,0.1785358627628684,catalog,2368,12.5,11,283,False,cib,0,229
176,26.58733333333341,5.95800000000002,12.535951639306589,2,60.53762887468912,0.2076406645806673,catalog,51,12.5,11,284,False,cib,0,230
177,25.45800000000008,5.265333333333352,12.523830767365665,1,61.830542990358175,0.212327375283931,map,-1,12.5,11,285,False,radio,0,232
178,24.95466666666676,6.441333333333355,12.48938615354274,30,51.56189195020832,0.1766924249922119,catalog,155,10.0,13,286,False,cib,0,236
179,25.846666666666746,6.562000000000023,12.482125958982826,37,56.3140007002006,0.1929307839855946,map,-1,10.0,13,287,False,radio,0,237
100185,25.994666666666745,6.95666666666669,12.420091444833604,30,41.66662198760709,0.1426325229839353,catalog,96645,10.0,35,288,True,radio,0,102869
180,25.68600000000009,5.450000000000019,12.385002534031251,27,61.41113066728232,0.2108233450619848,catalog,124,10.0,13,289,False,cib,0,238
181,26.94866666666675,6.919333333333356,12.362248124835384,30,55.16842364678943,0.1888667123533789,catalog,234,10.0,13,290,False,cib,0,239
100186,25.699333333333417,6.05800000000002,12.356883153458655,48,42.51319274123762,0.1457912040280257,catalog,1031,10.0,35,291,True,cib,0,102870
182,26.66933333333343,6.238000000000021,12.353346164070862,30,60.53974812420788,0.2075396748972558,catalog,93552,10.0,13,292,False,radio,0,240
183,26.83866666666676,6.270666666666688,12.350588022265764,30,59.74254821082041,0.2047938609528627,catalog,135,10.0,13,293,False,cib,0,241
100187,26.12133333333341,5.7533333333333525,12.348157812977128,30,42.63760332818159,0.1462982126161776,catalog,1131,10.0,35,294,True,cib,0,102871
100188,25.65666666666676,5.495333333333352,12.305861276085352,47,43.38979679314274,0.148945141502134,catalog,1308,10.0,35,295,True,cib,0,102872
184,25.25933333333342,5.982666666666688,12.292072316291383,29,55.63184774996797,0.1908055262101724,map,-1,10.0,13,296,False,radio,0,242
185,25.62866666666676,5.666666666666686,12.267754668140602,28,56.42952559251988,0.1936503331054954,catalog,16,10.0,13,297,False,cib,0,243
100189,26.53600000000009,5.004666666666684,12.263780092759276,36,42.900283338341154,0.147380712762486,catalog,55677,10.0,35,298,True,cib,0,102873
186,25.27200000000008,6.854000000000023,12.253774382088618,32,55.87393879298208,0.1913083783347222,catalog,48,10.0,13,299,False,cib,0,244
187,26.076000000000093,5.504000000000018,12.245539419563142,33,59.22918672621827,0.2033144321526785,catalog,52,10.0,13,300,False,cib,0,245
188,25.37933333333341,6.649333333333356,12.16870412976811,27,54.83983381195132,0.1878470183817795,catalog,956,10.0,13,301,False,cib,0,247
189,25.13266666666675,6.886000000000023,12.16026755726776,25,55.08126739691178,0.1885817391894029,catalog,104,10.0,13,302,False,cib,0,248
190,25.18333333333341,5.392000000000018,12.158834924213275,28,57.14371537653646,0.1961923845638432,catalog,113,10.0,13,303,False,cib,0,249
191,25.724000000000068,5.229333333333351,12.14437798494136,32,59.6515007211298,0.2048564363228934,catalog,148,10.0,13,304,False,cib,0,250
100190,26.2300000000001,5.242666666666684,12.13663330064042,23,44.1262899681893,0.1515361607622117,catalog,143,10.0,35,305,True,cib,0,102874
100191,26.6980000000001,6.150000000000021,11.960368917805566,33,41.89246861486806,0.1436377623088579,catalog,80,10.0,35,306,True,cib,0,102875
100192,26.416000000000096,6.02000000000002,11.907924488152537,40,41.483569475091016,0.1422702216062558,catalog,28247,10.0,35,307,True,cib,0,102876
192,26.98400000000009,5.831333333333353,11.848704713891967,22,58.40590485426041,0.2003747274860498,map,-1,10.0,13,308,False,radio,0,253
193,26.8740000000001,5.928666666666687,11.841463778769416,26,59.233791614574905,0.2031794457772874,catalog,137,10.0,13,309,False,cib,0,254
194,26.598666666666745,5.650666666666686,11.808604719006077,24,57.48285524402421,0.1972704989033759,catalog,85008,10.0,13,310,False,radio,0,255
100193,26.25466666666675,5.525333333333352,11.777793414035898,18,42.45732885642591,0.1457369350055392,catalog,100607,10.0,35,311,True,radio,0,102877
100194,26.5920000000001,5.66000000000002,11.772740413836893,25,40.65371912951896,0.1395137832961174,catalog,94,10.0,35,312,True,cib,0,102878
195,26.082666666666743,6.8486666666666896,11.750305248949417,22,52.00896877892066,0.1780769733459355,map,-1,10.0,13,313,False,radio,0,256
100195,25.08000000000007,5.641333333333352,11.749274720663848,23,39.84643745040368,0.1367477809197325,catalog,258,10.0,35,314,True,cib,0,102879
100196,26.92933333333341,6.525333333333355,11.723737881016442,27,39.83109162141292,0.1364706097933031,map,-1,10.0,35,315,True,radio,0,102880
100197,26.264666666666752,5.683333333333352,11.714493468700464,40,41.55161043501764,0.1425894027130454,catalog,936,10.0,35,316,True,cib,0,102881
196,26.78266666666675,5.771333333333353,11.704581067425728,22,56.16477666675443,0.1927065229057808,catalog,35827,10.0,13,317,False,cib,0,257
197,26.682666666666755,6.521333333333355,11.661839320328864,24,54.40542879000871,0.1864071631998386,catalog,173,10.0,13,318,False,cib,0,258
198,26.025333333333432,5.94200000000002,11.642019438654929,25,53.21119818724775,0.182516745270886,catalog,178,10.0,13,319,False,cib,0,259
100198,26.05000000000009,5.058000000000017,11.613879844861271,58,44.00855837225214,0.1511758157629394,catalog,1209,10.0,35,320,True,cib,0,102882
